year,area,avg_temp_c,total_precip_mm,mean_ph,mean_n,mean_p,mean_k,yield_log1p,soil_black,soil_black_soil,soil_brown_forest,soil_coastal_salt_affected_alluvial,soil_deltaic_alluvial,soil_laterite,soil_mixed_red_and_black,soil_mixed_red_and_yellow,soil_red,soil_red_and_yellow,soil_unknown,district_anugul,district_balangir,district_baleshwar,district_bargarh,district_bhadrak,district_boudh,district_cuttack,district_deogarh,district_dhenkanal,district_gajapati,district_ganjam,district_jagatsinghapur,district_jajapur,district_jharsuguda,district_kalahandi,district_kandhamal,district_kendrapara,district_kendujhar,district_khordha,district_koraput,district_malkangiri,district_mayurbhanj,district_nabarangpur,district_nayagarh,district_nuapada,district_puri,district_rayagada,district_sambalpur,district_sonepur,district_sundargarh,season_Autumn,season_Kharif,season_Rabi,season_Summer,season_Whole Year,season_Winter,crop_encoded
2004,54.0,25.87911602209944,97.15,5.38,139.235,12.01,160.855,0.1381503384808171,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.006500340494025878
2004,230.0,22.90209944751381,79.62,6.5,119.15,101.45,245.1,0.1967102942460541,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.006500340494025878
2004,9092.0,24.25058011049724,134.8,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.3506847552022847,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.006500340494025878
2004,2970.0,22.90209944751381,79.62,6.5,119.15,101.45,245.1,0.1823215567939546,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.006500340494025878
2004,590.0,25.73803867403315,93.48999999999998,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.221107581829111,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.006500340494025878
2004,1820.0,24.019088397790053,90.63,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.2853441768672174,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.006500340494025878
2004,923.0,25.87911602209944,97.15,5.51,216.0909090909091,20.724545454545453,233.1818181818182,0.2198879868544435,1,0,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.006500340494025878
2004,640.0,23.147651933701656,71.69999999999999,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.2872913711379616,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.006500340494025878
2004,1148.0,22.7747131147541,290.47,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5429520817308617,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,15.0,31.669262295081968,280.55999999999995,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.812410601386763,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,19.0,21.395333333333333,28.78,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.853294879859578,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2005,960.0,22.44733606557377,603.46,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.572273436079902,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,11.0,32.45950819672132,297.4,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.808907970835561,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,19.0,20.10183333333333,17.59,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8971615619651597,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2006,965.0,23.276885245901635,325.04,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5316030881588059,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,15.0,30.688770491803275,385.81,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8586616190375187,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,15.0,21.0115,61.04999999999999,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8810089177295154,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2004,727.0,22.3660655737705,280.89,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4101309598554037,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,4.0,31.27819672131148,290.31,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6015799870344548,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,1.0,21.07961111111111,41.44,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7419373447293773,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2005,800.0,22.0625,540.47,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4153329273065144,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,2.0,32.213524590163935,268.78,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7654678421395714,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,10.0,19.849055555555555,14.86,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9707789171582248,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2006,722.0,23.026188524590165,290.06,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4208584851808881,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,3.0,30.595901639344262,331.82,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6061358035703155,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,3.0,21.195888888888888,38.66,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6061358035703155,1,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2004,1.0,22.348333333333333,25.57,6.0,139.235,14.115,160.85500000000002,0.7419373447293773,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2005,1.0,31.2622131147541,422.33,6.0,139.235,14.115,160.85500000000002,1.8562979903656265,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,1.0,30.39053278688524,505.4,6.0,139.235,14.115,160.85500000000002,1.1939224684724346,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,2.0,21.44677777777778,88.64,6.0,139.235,14.115,160.85500000000002,1.864080130807681,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2004,75.0,22.465983606557376,239.15,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.975314072323616,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,1.0,31.815901639344258,285.32,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9162907318741552,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,74.0,22.266352459016392,360.58,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8222770086040565,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,3.0,19.91255555555556,25.7,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.86148249537916,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2006,51.0,23.3497131147541,189.82,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.750305594399894,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,1.0,31.20618852459016,304.86,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.029619417181158,1,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,3.0,31.78602459016393,332.33,6.0,139.235,14.115,160.855,0.6418538861723948,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,435.0,22.62618852459016,278.0,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5419232481089378,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,404.0,22.28909836065574,539.38,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5424969676036421,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,340.0,23.31372950819672,288.15,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5292432092895086,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,1.0,31.07237704918033,366.5199999999999,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.832909122935104,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,1.0,21.36011111111111,52.33,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5877866649021191,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2004,3.0,23.55938524590164,311.30999999999995,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.550046336919272,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,10.0,31.850778688524592,264.83000000000004,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.9858167945227654,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,1.0,22.45027777777777,20.64,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.9162907318741552,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2005,20.0,23.07668032786885,762.71,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.5510074133988225,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,6.0,32.479303278688526,307.7,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.7884573603642702,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,7.0,20.47588888888889,8.35,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.938890563791396,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2006,20.0,23.8555737704918,396.71,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.7975071958841881,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,19.0,30.86934426229508,391.42,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,1.0068047394149868,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,10.0,21.38283333333333,74.65,5.451428571428571,166.58999999999995,11.271428571428572,218.72357142857143,0.9745596399981308,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2004,235.0,22.33680327868852,277.85,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6041996945434491,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,9.0,31.15069672131148,293.09000000000003,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.676340062243564,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,2.0,20.782833333333336,35.58,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2005,149.0,22.06786885245901,479.15,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4919916546857014,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,17.0,31.95393442622951,285.48,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6418538861723948,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,2.0,20.20611111111111,23.9,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2006,211.0,22.895,284.84000000000003,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6535093188009069,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,20.0,30.18397540983607,386.59,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7227059828014898,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,9.0,20.56461111111112,55.05,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2004,139.0,23.55938524590164,311.30999999999995,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.5659676175074793,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,5.0,31.850778688524592,264.83000000000004,5.447143,191.34045450000002,14.668657999999999,225.9526945,1.085189268335969,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,10.0,22.45027777777777,20.64,5.447143,191.34045450000002,14.668657999999999,225.9526945,1.075002423028976,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2005,163.0,23.07668032786885,762.71,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.6013278332192923,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,15.0,32.479303278688526,307.7,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.9833261332103134,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,115.0,23.8555737704918,396.71,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.567288143353778,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,4.0,30.86934426229508,391.42,5.447143,191.34045450000002,14.668657999999999,225.9526945,1.0732944806838198,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,1.0,21.38283333333333,74.65,5.447143,191.34045450000002,14.668657999999999,225.9526945,1.0647107369924282,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2004,11233.0,23.981188524590163,317.37000000000006,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9338652935456084,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,2.0,30.195286885245903,264.42,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7884573603642702,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,8198.0,23.297090163934424,998.65,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.948326349257726,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,9286.0,24.133688524590163,488.16,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9302102044434732,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,2.0,22.47777777777778,42.37,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6151856390902334,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2004,1350.0,25.29934426229508,304.72,6.5,119.15,101.45,245.1,0.7573731528592165,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,5.0,30.90508196721312,264.07000000000005,6.5,119.15,101.45,245.1,0.6931471805599453,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,638.0,24.462172131147543,862.23,6.5,119.15,101.45,245.1,0.8209805520698302,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,4.0,31.21090163934426,278.35,6.5,119.15,101.45,245.1,0.7537718023763802,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,1006.0,25.517622950819668,439.8299999999999,6.5,119.15,101.45,245.1,0.853272591813325,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,7.0,30.238729508196727,375.68,6.5,119.15,101.45,245.1,1.3969516555938786,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,154.0,23.807745901639347,367.34,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4369973327775656,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,28.0,31.78602459016393,332.33,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6567795363890705,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,87.0,23.19598360655738,782.3499999999999,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5480549655343467,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,1.0,32.14659836065574,363.9200000000001,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4700036292457356,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,35.0,21.39838888888889,9.01,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.915147221172076,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
