State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Odisha,JHARSUGUDA,Rapeseed &Mustard,2008-09,Winter,285.0,Hectare,84.9,Tonnes,0.2978947368421052
Odisha,JHARSUGUDA,Rapeseed &Mustard,2009-10,Winter,391.0,Hectare,168.9,Tonnes,0.4319693094629156
Odisha,KALAHANDI,Rapeseed &Mustard,2007-08,Winter,1024.0,Hectare,144.4,Tonnes,0.141015625
Odisha,KALAHANDI,Rapeseed &Mustard,2008-09,Winter,577.0,Hectare,75.0,Tonnes,0.1299826689774696
Odisha,KALAHANDI,Rapeseed &Mustard,2009-10,Winter,844.0,Hectare,147.7,Tonnes,0.175
Odisha,KANDHAMAL,Rapeseed &Mustard,2007-08,Winter,2731.0,Hectare,357.8,Tonnes,0.1310142804833394
Odisha,KANDHAMAL,Rapeseed &Mustard,2008-09,Winter,2788.0,Hectare,368.0,Tonnes,0.1319942611190817
Odisha,KANDHAMAL,Rapeseed &Mustard,2009-10,Winter,2023.0,Hectare,281.2,Tonnes,0.1390014829461196
Odisha,KENDRAPARA,Rapeseed &Mustard,2007-08,Winter,143.0,Hectare,29.6,Tonnes,0.206993006993007
Odisha,KENDRAPARA,Rapeseed &Mustard,2008-09,Winter,177.0,Hectare,36.8,Tonnes,0.207909604519774
Odisha,KENDRAPARA,Rapeseed &Mustard,2009-10,Winter,125.0,Hectare,27.9,Tonnes,0.2231999999999999
Odisha,KENDUJHAR,Rapeseed &Mustard,2007-08,Winter,1090.0,Hectare,221.3,Tonnes,0.2030275229357798
Odisha,KENDUJHAR,Rapeseed &Mustard,2008-09,Winter,610.0,Hectare,98.2,Tonnes,0.160983606557377
Odisha,KENDUJHAR,Rapeseed &Mustard,2009-10,Winter,1109.0,Hectare,256.2,Tonnes,0.2310189359783588
Odisha,KHORDHA,Rapeseed &Mustard,2007-08,Winter,31.0,Hectare,2.1,Tonnes,0.0677419354838709
Odisha,KHORDHA,Rapeseed &Mustard,2008-09,Winter,64.0,Hectare,6.5,Tonnes,0.1015625
Odisha,KHORDHA,Rapeseed &Mustard,2009-10,Winter,107.0,Hectare,11.6,Tonnes,0.108411214953271
Odisha,KORAPUT,Rapeseed &Mustard,2007-08,Winter,48.0,Hectare,12.6,Tonnes,0.2625
Odisha,KORAPUT,Rapeseed &Mustard,2008-09,Winter,71.0,Hectare,9.7,Tonnes,0.1366197183098591
Odisha,KORAPUT,Rapeseed &Mustard,2009-10,Winter,80.0,Hectare,10.6,Tonnes,0.1325
Odisha,MALKANGIRI,Rapeseed &Mustard,2008-09,Winter,1.0,Hectare,0.1,Tonnes,0.1
Odisha,MAYURBHANJ,Rapeseed &Mustard,2007-08,Winter,430.0,Hectare,113.1,Tonnes,0.2630232558139534
Odisha,MAYURBHANJ,Rapeseed &Mustard,2008-09,Winter,344.0,Hectare,79.1,Tonnes,0.2299418604651162
Odisha,MAYURBHANJ,Rapeseed &Mustard,2009-10,Winter,462.0,Hectare,123.8,Tonnes,0.2679653679653679
Odisha,NABARANGPUR,Rapeseed &Mustard,2007-08,Winter,34.0,Hectare,4.4,Tonnes,0.1294117647058823
Odisha,NABARANGPUR,Rapeseed &Mustard,2009-10,Winter,1.0,Hectare,0.1,Tonnes,0.1
Odisha,NAYAGARH,Rapeseed &Mustard,2007-08,Winter,411.0,Hectare,46.4,Tonnes,0.1128953771289537
Odisha,NAYAGARH,Rapeseed &Mustard,2008-09,Winter,457.0,Hectare,50.7,Tonnes,0.1109409190371991
Odisha,NAYAGARH,Rapeseed &Mustard,2009-10,Winter,388.0,Hectare,61.3,Tonnes,0.1579896907216494
Odisha,NUAPADA,Rapeseed &Mustard,2007-08,Winter,52.0,Hectare,3.8,Tonnes,0.073076923076923
Odisha,NUAPADA,Rapeseed &Mustard,2008-09,Winter,68.0,Hectare,3.5,Tonnes,0.0514705882352941
Odisha,NUAPADA,Rapeseed &Mustard,2009-10,Winter,37.0,Hectare,2.1,Tonnes,0.0567567567567567
Odisha,PURI,Rapeseed &Mustard,2007-08,Winter,18.0,Hectare,2.0,Tonnes,0.1111111111111111
Odisha,PURI,Rapeseed &Mustard,2008-09,Winter,37.0,Hectare,3.0,Tonnes,0.081081081081081
Odisha,PURI,Rapeseed &Mustard,2009-10,Winter,42.0,Hectare,4.7,Tonnes,0.1119047619047619
Odisha,RAYAGADA,Rapeseed &Mustard,2007-08,Winter,1183.0,Hectare,217.7,Tonnes,0.1840236686390532
Odisha,RAYAGADA,Rapeseed &Mustard,2008-09,Winter,837.0,Hectare,113.8,Tonnes,0.1359617682198327
Odisha,RAYAGADA,Rapeseed &Mustard,2009-10,Winter,745.0,Hectare,119.9,Tonnes,0.1609395973154362
Odisha,SAMBALPUR,Rapeseed &Mustard,2007-08,Winter,1367.0,Hectare,493.5,Tonnes,0.36100950987564
Odisha,SAMBALPUR,Rapeseed &Mustard,2008-09,Winter,1123.0,Hectare,341.4,Tonnes,0.3040071237756011
Odisha,SAMBALPUR,Rapeseed &Mustard,2009-10,Winter,918.0,Hectare,331.4,Tonnes,0.3610021786492374
Odisha,SONEPUR,Rapeseed &Mustard,2007-08,Winter,57.0,Hectare,16.7,Tonnes,0.2929824561403508
Odisha,SONEPUR,Rapeseed &Mustard,2008-09,Winter,62.0,Hectare,12.8,Tonnes,0.2064516129032258
Odisha,SONEPUR,Rapeseed &Mustard,2009-10,Winter,93.0,Hectare,32.3,Tonnes,0.3473118279569892
Odisha,SUNDARGARH,Rapeseed &Mustard,2007-08,Winter,1085.0,Hectare,289.7,Tonnes,0.2670046082949309
Odisha,SUNDARGARH,Rapeseed &Mustard,2008-09,Winter,1006.0,Hectare,282.7,Tonnes,0.281013916500994
Odisha,SUNDARGARH,Rapeseed &Mustard,2009-10,Winter,947.0,Hectare,214.0,Tonnes,0.2259767687434002
Odisha,ANUGUL,Rice,2007-08,Autumn,19000.0,Hectare,10000.0,Tonnes,0.5263157894736842
Odisha,ANUGUL,Rice,2007-08,Summer,3000.0,Hectare,4000.0,Tonnes,1.3333333333333333
Odisha,ANUGUL,Rice,2007-08,Winter,83000.0,Hectare,74000.0,Tonnes,0.891566265060241
Odisha,ANUGUL,Rice,2008-09,Autumn,16000.0,Hectare,18000.0,Tonnes,1.125
Odisha,ANUGUL,Rice,2008-09,Summer,1000.0,Hectare,1000.0,Tonnes,1.0
Odisha,ANUGUL,Rice,2008-09,Winter,82000.0,Hectare,113000.0,Tonnes,1.3780487804878048
Odisha,ANUGUL,Rice,2009-10,Autumn,21000.0,Hectare,13000.0,Tonnes,0.6190476190476191
Odisha,ANUGUL,Rice,2009-10,Summer,1000.0,Hectare,1000.0,Tonnes,1.0
Odisha,ANUGUL,Rice,2009-10,Winter,83000.0,Hectare,89000.0,Tonnes,1.072289156626506
Odisha,BALANGIR,Rice,2007-08,Autumn,79000.0,Hectare,103000.0,Tonnes,1.3037974683544304
Odisha,BALANGIR,Rice,2007-08,Summer,3000.0,Hectare,7000.0,Tonnes,2.333333333333333
Odisha,BALANGIR,Rice,2007-08,Winter,134000.0,Hectare,280000.0,Tonnes,2.08955223880597
Odisha,BALANGIR,Rice,2008-09,Autumn,76000.0,Hectare,80000.0,Tonnes,1.0526315789473684
Odisha,BALANGIR,Rice,2008-09,Summer,4000.0,Hectare,8000.0,Tonnes,2.0
Odisha,BALANGIR,Rice,2008-09,Winter,135000.0,Hectare,219000.0,Tonnes,1.6222222222222222
Odisha,BALANGIR,Rice,2009-10,Autumn,76000.0,Hectare,78000.0,Tonnes,1.0263157894736843
Odisha,BALANGIR,Rice,2009-10,Summer,6000.0,Hectare,10000.0,Tonnes,1.6666666666666667
Odisha,BALANGIR,Rice,2009-10,Winter,139000.0,Hectare,251000.0,Tonnes,1.8057553956834531
Odisha,BALESHWAR,Rice,2007-08,Autumn,1000.0,Hectare,1000.0,Tonnes,1.0
Odisha,BALESHWAR,Rice,2007-08,Summer,36000.0,Hectare,95000.0,Tonnes,2.638888888888889
Odisha,BALESHWAR,Rice,2007-08,Winter,204000.0,Hectare,293000.0,Tonnes,1.4362745098039216
Odisha,BALESHWAR,Rice,2008-09,Autumn,1000.0,Hectare,1000.0,Tonnes,1.0
Odisha,BALESHWAR,Rice,2008-09,Summer,34000.0,Hectare,72000.0,Tonnes,2.117647058823529
Odisha,BALESHWAR,Rice,2008-09,Winter,211000.0,Hectare,273000.0,Tonnes,1.2938388625592416
Odisha,BALESHWAR,Rice,2009-10,Summer,30000.0,Hectare,79000.0,Tonnes,2.6333333333333333
Odisha,BALESHWAR,Rice,2009-10,Winter,211000.0,Hectare,302000.0,Tonnes,1.4312796208530805
Odisha,BARGARH,Rice,2007-08,Autumn,62000.0,Hectare,66000.0,Tonnes,1.064516129032258
Odisha,BARGARH,Rice,2007-08,Summer,64000.0,Hectare,214000.0,Tonnes,3.34375
Odisha,BARGARH,Rice,2007-08,Winter,175000.0,Hectare,354000.0,Tonnes,2.0228571428571427
Odisha,BARGARH,Rice,2008-09,Autumn,58000.0,Hectare,51000.0,Tonnes,0.8793103448275862
Odisha,BARGARH,Rice,2008-09,Summer,61000.0,Hectare,207000.0,Tonnes,3.39344262295082
Odisha,BARGARH,Rice,2008-09,Winter,186000.0,Hectare,366000.0,Tonnes,1.967741935483871
Odisha,BARGARH,Rice,2009-10,Autumn,58000.0,Hectare,65000.0,Tonnes,1.1206896551724137
Odisha,BARGARH,Rice,2009-10,Summer,68000.0,Hectare,229000.0,Tonnes,3.367647058823529
Odisha,BARGARH,Rice,2009-10,Winter,186000.0,Hectare,387000.0,Tonnes,2.0806451612903225
Odisha,BHADRAK,Rice,2007-08,Summer,11000.0,Hectare,27000.0,Tonnes,2.4545454545454546
Odisha,BHADRAK,Rice,2007-08,Winter,166000.0,Hectare,280000.0,Tonnes,1.686746987951807
Odisha,BHADRAK,Rice,2008-09,Summer,15000.0,Hectare,22000.0,Tonnes,1.4666666666666666
Odisha,BHADRAK,Rice,2008-09,Winter,165000.0,Hectare,317000.0,Tonnes,1.9212121212121207
Odisha,BHADRAK,Rice,2009-10,Summer,8000.0,Hectare,12000.0,Tonnes,1.5
Odisha,BHADRAK,Rice,2009-10,Winter,165000.0,Hectare,311000.0,Tonnes,1.8848484848484848
Odisha,BOUDH,Rice,2007-08,Autumn,11000.0,Hectare,12000.0,Tonnes,1.0909090909090908
Odisha,BOUDH,Rice,2007-08,Summer,1000.0,Hectare,2000.0,Tonnes,2.0
Odisha,BOUDH,Rice,2007-08,Winter,53000.0,Hectare,93000.0,Tonnes,1.7547169811320755
Odisha,BOUDH,Rice,2008-09,Autumn,11000.0,Hectare,11000.0,Tonnes,1.0
Odisha,BOUDH,Rice,2008-09,Summer,2000.0,Hectare,3000.0,Tonnes,1.5
Odisha,BOUDH,Rice,2008-09,Winter,58000.0,Hectare,78000.0,Tonnes,1.3448275862068966
Odisha,BOUDH,Rice,2009-10,Autumn,7000.0,Hectare,8000.0,Tonnes,1.1428571428571428
Odisha,BOUDH,Rice,2009-10,Winter,57000.0,Hectare,109000.0,Tonnes,1.912280701754386
Odisha,CUTTACK,Rice,2007-08,Autumn,16000.0,Hectare,16000.0,Tonnes,1.0
Odisha,CUTTACK,Rice,2007-08,Summer,5000.0,Hectare,12000.0,Tonnes,2.4
Odisha,CUTTACK,Rice,2007-08,Winter,130000.0,Hectare,224000.0,Tonnes,1.7230769230769232
Odisha,CUTTACK,Rice,2008-09,Autumn,8000.0,Hectare,5000.0,Tonnes,0.625
Odisha,CUTTACK,Rice,2008-09,Summer,5000.0,Hectare,10000.0,Tonnes,2.0
Odisha,CUTTACK,Rice,2008-09,Winter,120000.0,Hectare,172000.0,Tonnes,1.4333333333333331
Odisha,CUTTACK,Rice,2009-10,Autumn,10000.0,Hectare,15000.0,Tonnes,1.5
Odisha,CUTTACK,Rice,2009-10,Summer,3000.0,Hectare,7000.0,Tonnes,2.333333333333333
Odisha,CUTTACK,Rice,2009-10,Winter,128000.0,Hectare,268000.0,Tonnes,2.09375
Odisha,DEOGARH,Rice,2007-08,Autumn,16000.0,Hectare,16000.0,Tonnes,1.0
Odisha,DEOGARH,Rice,2007-08,Summer,2000.0,Hectare,4000.0,Tonnes,2.0
Odisha,DEOGARH,Rice,2007-08,Winter,26000.0,Hectare,39000.0,Tonnes,1.5
Odisha,DEOGARH,Rice,2008-09,Autumn,18000.0,Hectare,18000.0,Tonnes,1.0
Odisha,DEOGARH,Rice,2008-09,Winter,27000.0,Hectare,38000.0,Tonnes,1.4074074074074074
Odisha,DEOGARH,Rice,2009-10,Autumn,16000.0,Hectare,13000.0,Tonnes,0.8125
Odisha,DEOGARH,Rice,2009-10,Winter,27000.0,Hectare,34000.0,Tonnes,1.2592592592592593
Odisha,DHENKANAL,Rice,2007-08,Autumn,14000.0,Hectare,14000.0,Tonnes,1.0
Odisha,DHENKANAL,Rice,2007-08,Summer,2000.0,Hectare,5000.0,Tonnes,2.5
Odisha,DHENKANAL,Rice,2007-08,Winter,101000.0,Hectare,202000.0,Tonnes,2.0
Odisha,DHENKANAL,Rice,2008-09,Autumn,9000.0,Hectare,10000.0,Tonnes,1.1111111111111112
Odisha,DHENKANAL,Rice,2008-09,Summer,2000.0,Hectare,4000.0,Tonnes,2.0
Odisha,DHENKANAL,Rice,2008-09,Winter,101000.0,Hectare,169000.0,Tonnes,1.6732673267326732
Odisha,DHENKANAL,Rice,2009-10,Autumn,10000.0,Hectare,10000.0,Tonnes,1.0
Odisha,DHENKANAL,Rice,2009-10,Summer,1000.0,Hectare,2000.0,Tonnes,2.0
Odisha,DHENKANAL,Rice,2009-10,Winter,99000.0,Hectare,157000.0,Tonnes,1.585858585858586
Odisha,GAJAPATI,Rice,2007-08,Autumn,1000.0,Hectare,1000.0,Tonnes,1.0
Odisha,GAJAPATI,Rice,2007-08,Summer,1000.0,Hectare,1000.0,Tonnes,1.0
Odisha,GAJAPATI,Rice,2007-08,Winter,38000.0,Hectare,72000.0,Tonnes,1.894736842105263
Odisha,GAJAPATI,Rice,2008-09,Autumn,1000.0,Hectare,1000.0,Tonnes,1.0
Odisha,GAJAPATI,Rice,2008-09,Winter,35000.0,Hectare,42000.0,Tonnes,1.2
Odisha,GAJAPATI,Rice,2009-10,Autumn,1000.0,Hectare,,Tonnes,0.0
Odisha,GAJAPATI,Rice,2009-10,Winter,32000.0,Hectare,48000.0,Tonnes,1.5
Odisha,GANJAM,Rice,2007-08,Autumn,1000.0,Hectare,2000.0,Tonnes,2.0
Odisha,GANJAM,Rice,2007-08,Summer,1000.0,Hectare,1000.0,Tonnes,1.0
Odisha,GANJAM,Rice,2007-08,Winter,271000.0,Hectare,609000.0,Tonnes,2.2472324723247232
Odisha,GANJAM,Rice,2008-09,Autumn,3000.0,Hectare,4000.0,Tonnes,1.3333333333333333
Odisha,GANJAM,Rice,2008-09,Winter,273000.0,Hectare,463000.0,Tonnes,1.695970695970696
Odisha,GANJAM,Rice,2009-10,Autumn,1000.0,Hectare,2000.0,Tonnes,2.0
Odisha,GANJAM,Rice,2009-10,Summer,1000.0,Hectare,3000.0,Tonnes,3.0
Odisha,GANJAM,Rice,2009-10,Winter,276000.0,Hectare,558000.0,Tonnes,2.0217391304347827
Odisha,JAGATSINGHAPUR,Rice,2007-08,Autumn,3000.0,Hectare,4000.0,Tonnes,1.3333333333333333
Odisha,JAGATSINGHAPUR,Rice,2007-08,Summer,2000.0,Hectare,3000.0,Tonnes,1.5
Odisha,JAGATSINGHAPUR,Rice,2007-08,Winter,84000.0,Hectare,147000.0,Tonnes,1.75
Odisha,JAGATSINGHAPUR,Rice,2008-09,Autumn,2000.0,Hectare,2000.0,Tonnes,1.0
Odisha,JAGATSINGHAPUR,Rice,2008-09,Summer,3000.0,Hectare,6000.0,Tonnes,2.0
Odisha,JAGATSINGHAPUR,Rice,2008-09,Winter,86000.0,Hectare,169000.0,Tonnes,1.9651162790697676
Odisha,JAGATSINGHAPUR,Rice,2009-10,Autumn,2000.0,Hectare,4000.0,Tonnes,2.0
Odisha,JAGATSINGHAPUR,Rice,2009-10,Summer,1000.0,Hectare,2000.0,Tonnes,2.0
Odisha,JAGATSINGHAPUR,Rice,2009-10,Winter,80000.0,Hectare,159000.0,Tonnes,1.9875
Odisha,JAJAPUR,Rice,2007-08,Autumn,16000.0,Hectare,12000.0,Tonnes,0.75
Odisha,JAJAPUR,Rice,2007-08,Summer,4000.0,Hectare,10000.0,Tonnes,2.5
Odisha,JAJAPUR,Rice,2007-08,Winter,114000.0,Hectare,182000.0,Tonnes,1.5964912280701755
Odisha,JAJAPUR,Rice,2008-09,Autumn,14000.0,Hectare,10000.0,Tonnes,0.7142857142857143
Odisha,JAJAPUR,Rice,2008-09,Summer,3000.0,Hectare,7000.0,Tonnes,2.333333333333333
Odisha,JAJAPUR,Rice,2008-09,Winter,122000.0,Hectare,192000.0,Tonnes,1.5737704918032789
Odisha,JAJAPUR,Rice,2009-10,Autumn,20000.0,Hectare,26000.0,Tonnes,1.3
Odisha,JAJAPUR,Rice,2009-10,Summer,1000.0,Hectare,3000.0,Tonnes,3.0
Odisha,JAJAPUR,Rice,2009-10,Winter,122000.0,Hectare,228000.0,Tonnes,1.8688524590163933
Odisha,JHARSUGUDA,Rice,2007-08,Autumn,26000.0,Hectare,35000.0,Tonnes,1.3461538461538465
Odisha,JHARSUGUDA,Rice,2007-08,Summer,1000.0,Hectare,2000.0,Tonnes,2.0
Odisha,JHARSUGUDA,Rice,2007-08,Winter,31000.0,Hectare,65000.0,Tonnes,2.096774193548387
Odisha,JHARSUGUDA,Rice,2008-09,Autumn,24000.0,Hectare,30000.0,Tonnes,1.25
Odisha,JHARSUGUDA,Rice,2008-09,Summer,2000.0,Hectare,4000.0,Tonnes,2.0
Odisha,JHARSUGUDA,Rice,2008-09,Winter,28000.0,Hectare,67000.0,Tonnes,2.392857142857143
Odisha,JHARSUGUDA,Rice,2009-10,Autumn,19000.0,Hectare,3000.0,Tonnes,0.1578947368421052
Odisha,JHARSUGUDA,Rice,2009-10,Winter,29000.0,Hectare,17000.0,Tonnes,0.5862068965517241
Odisha,KALAHANDI,Rice,2007-08,Autumn,71000.0,Hectare,66000.0,Tonnes,0.9295774647887324
Odisha,KALAHANDI,Rice,2007-08,Summer,52000.0,Hectare,86000.0,Tonnes,1.6538461538461535
Odisha,KALAHANDI,Rice,2007-08,Winter,150000.0,Hectare,204000.0,Tonnes,1.36
Odisha,KALAHANDI,Rice,2008-09,Autumn,73000.0,Hectare,68000.0,Tonnes,0.9315068493150684
Odisha,KALAHANDI,Rice,2008-09,Summer,50000.0,Hectare,107000.0,Tonnes,2.14
Odisha,KALAHANDI,Rice,2008-09,Winter,145000.0,Hectare,170000.0,Tonnes,1.1724137931034482
Odisha,KALAHANDI,Rice,2009-10,Autumn,72000.0,Hectare,88000.0,Tonnes,1.2222222222222223
Odisha,KALAHANDI,Rice,2009-10,Summer,43000.0,Hectare,109000.0,Tonnes,2.5348837209302326
Odisha,KALAHANDI,Rice,2009-10,Winter,165000.0,Hectare,228000.0,Tonnes,1.3818181818181818
Odisha,KANDHAMAL,Rice,2007-08,Autumn,14000.0,Hectare,14000.0,Tonnes,1.0
Odisha,KANDHAMAL,Rice,2007-08,Summer,1000.0,Hectare,1000.0,Tonnes,1.0
Odisha,KANDHAMAL,Rice,2007-08,Winter,40000.0,Hectare,58000.0,Tonnes,1.45
Odisha,KANDHAMAL,Rice,2008-09,Autumn,14000.0,Hectare,15000.0,Tonnes,1.0714285714285714
Odisha,KANDHAMAL,Rice,2008-09,Summer,1000.0,Hectare,1000.0,Tonnes,1.0
Odisha,KANDHAMAL,Rice,2008-09,Winter,39000.0,Hectare,57000.0,Tonnes,1.4615384615384617
Odisha,KANDHAMAL,Rice,2009-10,Autumn,11000.0,Hectare,11000.0,Tonnes,1.0
Odisha,KANDHAMAL,Rice,2009-10,Winter,37000.0,Hectare,53000.0,Tonnes,1.4324324324324325
Odisha,KENDRAPARA,Rice,2007-08,Autumn,5000.0,Hectare,5000.0,Tonnes,1.0
Odisha,KENDRAPARA,Rice,2007-08,Summer,2000.0,Hectare,6000.0,Tonnes,3.0
Odisha,KENDRAPARA,Rice,2007-08,Winter,134000.0,Hectare,185000.0,Tonnes,1.3805970149253732
Odisha,KENDRAPARA,Rice,2008-09,Autumn,3000.0,Hectare,1000.0,Tonnes,0.3333333333333333
Odisha,KENDRAPARA,Rice,2008-09,Summer,5000.0,Hectare,10000.0,Tonnes,2.0
Odisha,KENDRAPARA,Rice,2008-09,Winter,135000.0,Hectare,187000.0,Tonnes,1.385185185185185
Odisha,KENDRAPARA,Rice,2009-10,Autumn,3000.0,Hectare,5000.0,Tonnes,1.6666666666666667
Odisha,KENDRAPARA,Rice,2009-10,Summer,2000.0,Hectare,4000.0,Tonnes,2.0
Odisha,KENDRAPARA,Rice,2009-10,Winter,138000.0,Hectare,230000.0,Tonnes,1.6666666666666667
Odisha,KENDUJHAR,Rice,2007-08,Autumn,50000.0,Hectare,56000.0,Tonnes,1.12
Odisha,KENDUJHAR,Rice,2007-08,Summer,5000.0,Hectare,9000.0,Tonnes,1.8
Odisha,KENDUJHAR,Rice,2007-08,Winter,152000.0,Hectare,271000.0,Tonnes,1.7828947368421053
Odisha,KENDUJHAR,Rice,2008-09,Autumn,44000.0,Hectare,43000.0,Tonnes,0.9772727272727272
Odisha,KENDUJHAR,Rice,2008-09,Summer,2000.0,Hectare,3000.0,Tonnes,1.5
Odisha,KENDUJHAR,Rice,2008-09,Winter,161000.0,Hectare,228000.0,Tonnes,1.4161490683229814
Odisha,KENDUJHAR,Rice,2009-10,Autumn,46000.0,Hectare,46000.0,Tonnes,1.0
Odisha,KENDUJHAR,Rice,2009-10,Summer,2000.0,Hectare,4000.0,Tonnes,2.0
Odisha,KENDUJHAR,Rice,2009-10,Winter,147000.0,Hectare,228000.0,Tonnes,1.5510204081632653
Odisha,KHORDHA,Rice,2007-08,Summer,7000.0,Hectare,20000.0,Tonnes,2.857142857142857
Odisha,KHORDHA,Rice,2007-08,Winter,103000.0,Hectare,157000.0,Tonnes,1.5242718446601942
Odisha,KHORDHA,Rice,2008-09,Summer,8000.0,Hectare,16000.0,Tonnes,2.0
Odisha,KHORDHA,Rice,2008-09,Winter,115000.0,Hectare,145000.0,Tonnes,1.2608695652173914
Odisha,KHORDHA,Rice,2009-10,Summer,2000.0,Hectare,4000.0,Tonnes,2.0
Odisha,KHORDHA,Rice,2009-10,Winter,112000.0,Hectare,205000.0,Tonnes,1.8303571428571428
Odisha,KORAPUT,Rice,2007-08,Autumn,25000.0,Hectare,30000.0,Tonnes,1.2
Odisha,KORAPUT,Rice,2007-08,Summer,19000.0,Hectare,37000.0,Tonnes,1.947368421052632
Odisha,KORAPUT,Rice,2007-08,Winter,86000.0,Hectare,178000.0,Tonnes,2.069767441860465
Odisha,KORAPUT,Rice,2008-09,Autumn,24000.0,Hectare,23000.0,Tonnes,0.9583333333333334
Odisha,KORAPUT,Rice,2008-09,Summer,16000.0,Hectare,36000.0,Tonnes,2.25
Odisha,KORAPUT,Rice,2008-09,Winter,91000.0,Hectare,150000.0,Tonnes,1.6483516483516485
Odisha,KORAPUT,Rice,2009-10,Autumn,23000.0,Hectare,18000.0,Tonnes,0.782608695652174
Odisha,KORAPUT,Rice,2009-10,Summer,9000.0,Hectare,17000.0,Tonnes,1.8888888888888888
Odisha,KORAPUT,Rice,2009-10,Winter,85000.0,Hectare,121000.0,Tonnes,1.423529411764706
Odisha,MALKANGIRI,Rice,2007-08,Autumn,15000.0,Hectare,14000.0,Tonnes,0.9333333333333332
Odisha,MALKANGIRI,Rice,2007-08,Winter,77000.0,Hectare,126000.0,Tonnes,1.6363636363636365
Odisha,MALKANGIRI,Rice,2008-09,Autumn,10000.0,Hectare,8000.0,Tonnes,0.8
Odisha,MALKANGIRI,Rice,2008-09,Summer,1000.0,Hectare,2000.0,Tonnes,2.0
Odisha,MALKANGIRI,Rice,2008-09,Winter,83000.0,Hectare,101000.0,Tonnes,1.216867469879518
Odisha,MALKANGIRI,Rice,2009-10,Autumn,13000.0,Hectare,10000.0,Tonnes,0.7692307692307693
Odisha,MALKANGIRI,Rice,2009-10,Winter,81000.0,Hectare,100000.0,Tonnes,1.2345679012345678
Odisha,MAYURBHANJ,Rice,2007-08,Autumn,57000.0,Hectare,67000.0,Tonnes,1.1754385964912282
Odisha,MAYURBHANJ,Rice,2007-08,Summer,9000.0,Hectare,16000.0,Tonnes,1.7777777777777777
Odisha,MAYURBHANJ,Rice,2007-08,Winter,279000.0,Hectare,483000.0,Tonnes,1.7311827956989247
Odisha,MAYURBHANJ,Rice,2008-09,Autumn,55000.0,Hectare,64000.0,Tonnes,1.1636363636363636
Odisha,MAYURBHANJ,Rice,2008-09,Summer,6000.0,Hectare,10000.0,Tonnes,1.6666666666666667
Odisha,MAYURBHANJ,Rice,2008-09,Winter,284000.0,Hectare,460000.0,Tonnes,1.619718309859155
Odisha,MAYURBHANJ,Rice,2009-10,Autumn,46000.0,Hectare,43000.0,Tonnes,0.9347826086956522
Odisha,MAYURBHANJ,Rice,2009-10,Summer,4000.0,Hectare,6000.0,Tonnes,1.5
Odisha,MAYURBHANJ,Rice,2009-10,Winter,279000.0,Hectare,403000.0,Tonnes,1.4444444444444444
Odisha,NABARANGPUR,Rice,2007-08,Autumn,39000.0,Hectare,36000.0,Tonnes,0.9230769230769232
Odisha,NABARANGPUR,Rice,2007-08,Summer,2000.0,Hectare,3000.0,Tonnes,1.5
Odisha,NABARANGPUR,Rice,2007-08,Winter,110000.0,Hectare,188000.0,Tonnes,1.709090909090909
Odisha,NABARANGPUR,Rice,2008-09,Autumn,35000.0,Hectare,34000.0,Tonnes,0.9714285714285714
Odisha,NABARANGPUR,Rice,2008-09,Summer,2000.0,Hectare,3000.0,Tonnes,1.5
Odisha,NABARANGPUR,Rice,2008-09,Winter,122000.0,Hectare,156000.0,Tonnes,1.278688524590164
Odisha,NABARANGPUR,Rice,2009-10,Autumn,42000.0,Hectare,27000.0,Tonnes,0.6428571428571429
Odisha,NABARANGPUR,Rice,2009-10,Summer,1000.0,Hectare,1000.0,Tonnes,1.0
Odisha,NABARANGPUR,Rice,2009-10,Winter,118000.0,Hectare,187000.0,Tonnes,1.5847457627118644
Odisha,NAYAGARH,Rice,2007-08,Autumn,2000.0,Hectare,2000.0,Tonnes,1.0
Odisha,NAYAGARH,Rice,2007-08,Winter,94000.0,Hectare,172000.0,Tonnes,1.8297872340425527
Odisha,NAYAGARH,Rice,2008-09,Autumn,1000.0,Hectare,2000.0,Tonnes,2.0
Odisha,NAYAGARH,Rice,2008-09,Winter,93000.0,Hectare,129000.0,Tonnes,1.3870967741935485
Odisha,NAYAGARH,Rice,2009-10,Autumn,1000.0,Hectare,2000.0,Tonnes,2.0
Odisha,NAYAGARH,Rice,2009-10,Winter,101000.0,Hectare,153000.0,Tonnes,1.5148514851485149
Odisha,NUAPADA,Rice,2007-08,Autumn,40000.0,Hectare,42000.0,Tonnes,1.05
Odisha,NUAPADA,Rice,2007-08,Summer,3000.0,Hectare,8000.0,Tonnes,2.6666666666666665
Odisha,NUAPADA,Rice,2007-08,Winter,66000.0,Hectare,149000.0,Tonnes,2.257575757575758
Odisha,NUAPADA,Rice,2008-09,Autumn,40000.0,Hectare,39000.0,Tonnes,0.975
Odisha,NUAPADA,Rice,2008-09,Summer,4000.0,Hectare,9000.0,Tonnes,2.25
Odisha,NUAPADA,Rice,2008-09,Winter,62000.0,Hectare,101000.0,Tonnes,1.6290322580645162
Odisha,NUAPADA,Rice,2009-10,Autumn,37000.0,Hectare,28000.0,Tonnes,0.7567567567567568
Odisha,NUAPADA,Rice,2009-10,Summer,1000.0,Hectare,2000.0,Tonnes,2.0
